date,cloud_amount,frost_days,profile_soil_moisture,root_soil_wetness,surface_soil_wetness,corrected_precipitation,surface_pressure,specific_humidity,relative_humidity,average_temperature,frost_point,max_temperature,min_temperature,wind_speed,point,latitude,longitude,country_iso3_id
2006-05,30.05,0.0,,,1.0,0.02,101.67,11.89,83.24,19.84,16.91,21.28,18.78,5.92,point_6,24.375,-17.0,ESH
2006-06,16.62,0.0,,,1.0,0.0,101.72,13.21,85.31,21.16,18.61,21.89,20.29,5.99,point_6,24.375,-17.0,ESH
2006-07,48.57,0.0,,,1.0,0.04,101.5,14.72,93.75,21.33,20.3,22.85,20.6,6.9,point_6,24.375,-17.0,ESH
2006-08,42.02,0.0,,,1.0,0.58,101.4,15.29,91.19,22.39,20.88,23.27,21.03,6.0,point_6,24.375,-17.0,ESH
2006-09,36.1,0.0,,,1.0,0.07,101.5,15.91,88.23,23.59,21.52,24.9,22.22,5.48,point_6,24.375,-17.0,ESH
2006-10,48.66,0.0,,,1.0,0.12,101.49,14.56,81.91,23.37,20.05,24.71,22.35,4.83,point_6,24.375,-17.0,ESH
2006-11,46.82,0.0,,,1.0,0.07,101.62,14.14,82.31,22.77,19.57,24.59,20.49,5.36,point_6,24.375,-17.0,ESH
2006-12,41.7,0.0,,,1.0,0.08,102.15,10.44,72.02,20.16,14.91,21.78,17.81,6.6,point_6,24.375,-17.0,ESH
2006-13,38.62,0.0,,,1.0,0.26,101.66,12.74,83.17,20.8,17.79,24.9,16.42,5.99,point_6,24.375,-17.0,ESH
2007-01,51.31,0.0,,,1.0,0.69,102.0,10.34,76.3,19.07,14.77,22.08,16.55,6.17,point_6,24.375,-17.0,ESH
2007-02,31.85,0.0,,,1.0,0.13,102.07,10.56,81.51,18.35,15.12,20.15,16.69,6.72,point_6,24.375,-17.0,ESH
2007-03,26.47,0.0,,,1.0,0.04,101.85,10.53,81.26,18.34,15.05,19.6,17.48,6.49,point_6,24.375,-17.0,ESH
2007-04,23.08,0.0,,,1.0,0.04,101.67,11.03,81.79,18.91,15.73,19.86,17.59,5.89,point_6,24.375,-17.0,ESH
2007-05,27.14,0.0,,,1.0,0.03,101.72,11.57,81.3,19.8,16.5,21.63,18.21,6.07,point_6,24.375,-17.0,ESH
2007-06,27.22,0.0,,,1.0,0.01,101.68,13.04,86.28,20.76,18.39,21.79,19.46,5.9,point_6,24.375,-17.0,ESH
2007-07,53.81,0.0,,,1.0,0.01,101.34,14.68,92.96,21.39,20.22,22.62,20.52,6.67,point_6,24.375,-17.0,ESH
2007-08,33.62,0.0,,,1.0,0.01,101.36,14.52,89.78,21.79,20.05,22.6,21.19,6.64,point_6,24.375,-17.0,ESH
2007-09,27.09,0.0,,,1.0,0.04,101.58,14.73,89.86,22.05,20.33,22.7,21.55,6.6,point_6,24.375,-17.0,ESH
2007-10,25.35,0.0,,,1.0,0.03,101.62,13.89,83.63,22.28,19.36,23.02,21.34,5.09,point_6,24.375,-17.0,ESH
2007-11,29.7,0.0,,,1.0,0.01,101.67,12.73,80.39,21.47,17.89,22.72,20.07,4.6,point_6,24.375,-17.0,ESH
2007-12,27.01,0.0,,,1.0,0.2,101.93,10.95,76.12,20.0,15.65,21.35,18.47,6.08,point_6,24.375,-17.0,ESH
2007-13,31.97,0.0,,,1.0,0.1,101.71,12.38,83.43,20.35,17.42,23.02,16.55,6.08,point_6,24.375,-17.0,ESH
2008-01,44.29,0.0,,,1.0,0.05,102.05,10.3,77.28,18.82,14.74,20.64,17.2,6.2,point_6,24.375,-17.0,ESH
2008-02,49.08,0.0,,,1.0,0.32,101.73,11.25,82.81,19.04,16.04,20.37,17.01,5.11,point_6,24.375,-17.0,ESH
2008-03,44.54,0.0,,,1.0,0.48,101.55,11.49,83.32,19.25,16.33,20.25,18.1,6.08,point_6,24.375,-17.0,ESH
2008-04,32.69,0.0,,,1.0,0.01,101.4,11.99,84.91,19.59,16.96,21.16,18.35,5.9,point_6,24.375,-17.0,ESH
2008-05,22.79,0.0,,,1.0,0.0,101.64,12.35,84.81,20.16,17.52,21.25,18.76,6.01,point_6,24.375,-17.0,ESH
2008-06,34.6,0.0,,,1.0,0.01,101.62,13.39,88.58,20.72,18.76,21.83,20.02,6.23,point_6,24.375,-17.0,ESH
2008-07,45.2,0.0,,,1.0,0.01,101.5,14.76,93.91,21.35,20.35,21.95,20.75,6.72,point_6,24.375,-17.0,ESH
2008-08,53.1,0.0,,,1.0,0.03,101.24,15.15,93.54,21.8,20.73,22.66,20.96,6.98,point_6,24.375,-17.0,ESH
2008-09,42.17,0.0,,,1.0,0.1,101.48,15.09,90.16,22.37,20.69,24.32,21.37,5.21,point_6,24.375,-17.0,ESH
2008-10,25.71,0.0,,,1.0,0.94,101.72,13.41,83.14,21.81,18.8,23.21,20.44,6.14,point_6,24.375,-17.0,ESH
2008-11,48.33,0.0,,,1.0,0.08,101.75,11.48,78.78,20.17,16.33,21.63,18.35,5.51,point_6,24.375,-17.0,ESH
2008-12,56.34,0.0,,,1.0,0.22,101.88,10.27,75.8,19.01,14.61,20.54,16.89,5.99,point_6,24.375,-17.0,ESH
2008-13,41.57,0.0,,,1.0,0.19,101.63,12.58,84.75,20.34,17.65,24.32,16.89,6.01,point_6,24.375,-17.0,ESH
2009-01,36.69,0.0,,,1.0,0.05,102.16,10.08,77.04,18.51,14.4,20.22,16.84,6.46,point_6,24.375,-17.0,ESH
2009-02,31.24,0.0,,,1.0,0.01,101.67,10.02,77.93,18.18,14.26,19.29,16.71,5.56,point_6,24.375,-17.0,ESH
2009-03,31.88,0.0,,,1.0,0.06,101.5,10.9,81.37,18.77,15.47,20.25,16.94,5.21,point_6,24.375,-17.0,ESH
2009-04,38.93,0.0,,,1.0,0.01,101.78,10.91,82.35,18.66,15.6,19.52,17.8,6.87,point_6,24.375,-17.0,ESH
2009-05,26.63,0.0,,,1.0,0.0,101.64,11.83,85.89,19.25,16.84,20.38,17.82,6.32,point_6,24.375,-17.0,ESH
2009-06,35.77,0.0,,,1.0,0.04,101.66,13.74,89.64,20.96,19.2,22.22,19.75,5.32,point_6,24.375,-17.0,ESH
2009-07,47.42,0.0,,,1.0,0.02,101.44,15.59,94.36,22.14,21.21,23.67,21.28,6.19,point_6,24.375,-17.0,ESH
2009-08,46.62,0.0,,,1.0,0.02,101.36,15.46,92.52,22.32,21.07,24.16,21.59,6.94,point_6,24.375,-17.0,ESH
2009-09,44.94,0.0,,,1.0,0.04,101.66,15.13,89.51,22.56,20.76,23.25,21.96,6.19,point_6,24.375,-17.0,ESH
2009-10,22.17,0.0,,,1.0,0.0,101.58,15.21,86.26,23.25,20.82,24.1,21.86,4.86,point_6,24.375,-17.0,ESH
2009-11,25.54,0.0,,,1.0,0.03,101.79,13.45,81.23,22.24,18.87,23.58,20.36,6.0,point_6,24.375,-17.0,ESH
2009-12,37.65,0.0,,,1.0,0.08,101.7,12.33,81.11,20.83,17.44,22.02,19.64,4.79,point_6,24.375,-17.0,ESH
2009-13,35.46,0.0,,,1.0,0.03,101.66,12.89,84.93,20.64,18.0,24.16,16.71,5.89,point_6,24.375,-17.0,ESH
2010-01,22.2,0.0,,,1.0,0.02,101.87,11.43,77.85,20.3,16.29,21.96,18.37,5.22,point_6,24.375,-17.0,ESH
2010-02,29.04,0.0,,,1.0,0.75,101.42,12.49,83.56,20.51,17.61,22.34,19.12,5.19,point_6,24.375,-17.0,ESH
2010-03,37.16,0.0,,,1.0,0.12,101.73,11.97,81.17,20.38,17.03,22.96,19.22,5.91,point_6,24.375,-17.0,ESH
2010-04,53.3,0.0,,,1.0,0.08,101.4,11.98,81.31,20.3,16.97,21.54,18.7,5.91,point_6,24.375,-17.0,ESH
2010-05,33.97,0.0,,,1.0,0.05,101.63,12.13,82.0,20.41,17.22,21.54,19.4,6.32,point_6,24.375,-17.0,ESH
2010-06,32.52,0.0,,,1.0,0.01,101.67,13.2,86.64,20.87,18.56,22.2,20.02,6.16,point_6,24.375,-17.0,ESH
2010-07,51.51,0.0,,,1.0,0.01,101.41,14.68,92.82,21.42,20.23,22.88,20.4,6.35,point_6,24.375,-17.0,ESH
2010-08,47.3,0.0,,,1.0,0.02,101.3,15.71,92.99,22.47,21.3,24.41,21.08,5.94,point_6,24.375,-17.0,ESH
2010-09,37.36,0.0,,,1.0,0.05,101.37,15.84,90.92,23.0,21.45,23.86,22.23,6.12,point_6,24.375,-17.0,ESH
2010-10,27.38,0.0,,,1.0,1.07,101.52,14.68,83.93,23.1,20.23,24.32,22.06,4.65,point_6,24.375,-17.0,ESH
2010-11,39.09,0.0,,,1.0,0.1,101.5,13.25,83.62,21.51,18.59,22.82,19.51,5.34,point_6,24.375,-17.0,ESH
2010-12,42.65,0.0,,,1.0,0.04,101.42,12.22,78.64,21.14,17.23,22.58,19.84,4.44,point_6,24.375,-17.0,ESH
2010-13,37.79,0.0,,,1.0,0.19,101.52,13.3,84.62,21.28,18.56,24.41,18.37,5.63,point_6,24.375,-17.0,ESH
2011-01,16.74,0.0,,,1.0,0.07,101.66,10.56,71.39,20.44,15.02,21.58,19.22,5.51,point_6,24.375,-17.0,ESH
2011-02,24.52,0.0,,,1.0,0.01,102.06,10.11,74.57,19.08,14.36,20.19,18.26,6.82,point_6,24.375,-17.0,ESH
2011-03,32.69,0.0,,,1.0,0.09,101.65,10.17,76.34,18.73,14.47,19.68,17.56,6.04,point_6,24.375,-17.0,ESH
2011-04,33.96,0.0,,,1.0,0.05,101.48,11.17,80.12,19.44,15.91,20.61,18.2,5.37,point_6,24.375,-17.0,ESH
2011-05,41.96,0.0,,,1.0,0.08,101.51,12.31,81.79,20.65,17.43,21.57,19.37,5.56,point_6,24.375,-17.0,ESH
2011-06,38.32,0.0,,,1.0,0.0,101.51,14.13,88.6,21.56,19.58,22.99,20.74,6.4,point_6,24.375,-17.0,ESH
2011-07,50.57,0.0,,,1.0,0.01,101.48,14.29,88.05,21.88,19.8,23.42,20.92,6.69,point_6,24.375,-17.0,ESH
2011-08,52.31,0.0,,,1.0,0.02,101.42,15.06,93.11,21.8,20.66,23.0,21.01,6.72,point_6,24.375,-17.0,ESH
2011-09,31.98,0.0,,,1.0,0.01,101.57,15.08,91.18,22.19,20.7,23.08,21.14,6.29,point_6,24.375,-17.0,ESH
2011-10,47.0,0.0,,,1.0,0.1,101.51,14.4,85.87,22.41,19.91,24.05,21.33,5.74,point_6,24.375,-17.0,ESH
2011-11,28.56,0.0,,,1.0,0.03,101.77,12.12,78.01,21.2,17.2,22.91,19.4,5.63,point_6,24.375,-17.0,ESH
2011-12,41.65,0.0,,,1.0,0.2,102.17,10.93,77.93,19.62,15.66,21.24,18.05,7.48,point_6,24.375,-17.0,ESH
2011-13,36.69,0.0,,,1.0,0.06,101.65,12.53,82.25,20.75,17.56,24.05,17.56,6.19,point_6,24.375,-17.0,ESH
2012-01,45.12,0.0,,,1.0,0.17,102.09,9.79,74.59,18.55,13.92,21.14,16.78,6.06,point_6,24.375,-17.0,ESH
2012-02,30.15,0.0,,,1.0,0.03,102.11,9.04,74.45,17.34,12.74,18.82,15.92,7.42,point_6,24.375,-17.0,ESH
2012-03,43.23,0.0,,,1.0,0.06,101.79,10.74,84.3,18.04,15.35,20.34,16.45,6.42,point_6,24.375,-17.0,ESH
2012-04,38.81,0.0,,,1.0,0.5,101.69,10.55,79.54,18.69,15.08,19.95,17.3,6.02,point_6,24.375,-17.0,ESH
2012-05,35.91,0.0,,,1.0,0.03,101.65,12.45,86.85,19.85,17.58,22.28,17.86,5.85,point_6,24.375,-17.0,ESH
2012-06,31.68,0.0,,,1.0,0.0,101.66,13.87,91.68,20.75,19.36,21.8,19.41,6.58,point_6,24.375,-17.0,ESH
2012-07,44.53,0.0,,,1.0,0.02,101.37,14.46,92.8,21.17,19.98,22.75,19.97,6.34,point_6,24.375,-17.0,ESH
2012-08,43.84,0.0,,,1.0,0.32,101.37,15.83,92.42,22.72,21.44,23.83,21.74,6.62,point_6,24.375,-17.0,ESH
2012-09,30.75,0.0,,,1.0,0.09,101.54,15.89,88.82,23.47,21.52,24.78,22.44,5.27,point_6,24.375,-17.0,ESH
2012-10,37.13,0.0,,,1.0,0.09,101.5,14.63,83.28,23.15,20.15,24.25,21.41,4.97,point_6,24.375,-17.0,ESH
2012-11,50.14,0.0,,,1.0,0.1,101.57,12.86,77.27,22.23,18.02,24.75,20.53,5.23,point_6,24.375,-17.0,ESH
2012-12,26.6,0.0,,,1.0,0.02,102.04,10.57,75.18,19.65,15.09,21.23,18.25,6.46,point_6,24.375,-17.0,ESH
2012-13,38.16,0.0,,,1.0,0.12,101.7,12.56,83.43,20.47,17.52,24.78,15.92,6.1,point_6,24.375,-17.0,ESH
2013-01,32.51,0.0,,,1.0,0.02,102.21,9.99,75.41,18.75,14.28,19.82,17.73,6.81,point_6,24.375,-17.0,ESH
2013-02,24.36,0.0,,,1.0,0.06,101.82,10.27,79.68,18.24,14.67,19.64,16.78,6.04,point_6,24.375,-17.0,ESH
2013-03,30.84,0.0,,,1.0,0.04,101.55,11.56,83.47,19.32,16.46,20.56,17.75,5.15,point_6,24.375,-17.0,ESH
2013-04,44.07,0.0,,,1.0,0.05,101.56,11.81,83.14,19.7,16.72,21.26,18.04,5.9,point_6,24.375,-17.0,ESH
2013-05,35.57,0.0,,,1.0,0.45,101.77,11.78,81.18,20.09,16.75,21.71,18.73,6.64,point_6,24.375,-17.0,ESH
2013-06,51.55,0.0,,,1.0,0.0,101.67,12.79,87.07,20.27,18.06,22.05,19.22,6.94,point_6,24.375,-17.0,ESH
2013-07,63.8,0.0,,,1.0,0.01,101.51,14.76,92.69,21.55,20.34,22.85,20.38,6.44,point_6,24.375,-17.0,ESH
2013-08,53.5,0.0,,,1.0,0.04,101.29,15.69,91.95,22.65,21.27,24.06,21.72,5.88,point_6,24.375,-17.0,ESH
2013-09,36.97,0.0,,,1.0,0.17,101.62,14.94,89.25,22.39,20.55,23.44,21.57,5.9,point_6,24.375,-17.0,ESH
2013-10,23.51,0.0,,,1.0,0.02,101.66,14.62,85.93,22.67,20.18,24.12,21.48,6.05,point_6,24.375,-17.0,ESH
2013-11,49.44,0.0,,,1.0,0.51,101.72,12.63,81.76,21.08,17.83,22.53,18.86,5.38,point_6,24.375,-17.0,ESH
2013-12,45.43,0.0,,,1.0,0.54,101.97,11.11,77.82,19.84,15.83,22.2,18.11,6.18,point_6,24.375,-17.0,ESH
2013-13,40.96,0.0,,,1.0,0.16,101.69,12.66,84.11,20.55,17.75,24.12,16.78,6.11,point_6,24.375,-17.0,ESH
2014-01,29.07,0.0,,,1.0,0.35,101.97,10.24,77.9,18.58,14.62,19.41,17.35,6.45,point_6,24.375,-17.0,ESH
2014-02,38.89,0.0,,,1.0,0.0,102.15,10.08,80.57,17.82,14.43,19.22,16.66,7.15,point_6,24.375,-17.0,ESH
2014-03,47.1,0.0,,,1.0,0.07,101.8,10.31,81.71,17.9,14.73,18.88,16.62,6.75,point_6,24.375,-17.0,ESH
2014-04,55.99,0.0,,,1.0,0.09,101.61,11.54,85.23,18.98,16.44,19.7,17.84,5.55,point_6,24.375,-17.0,ESH
2014-05,50.42,0.0,,,1.0,0.01,101.56,12.47,87.39,19.81,17.63,21.09,19.01,6.11,point_6,24.375,-17.0,ESH
2014-06,43.14,0.0,,,1.0,0.0,101.72,13.23,88.29,20.62,18.63,21.53,19.24,6.22,point_6,24.375,-17.0,ESH
2014-07,53.55,0.0,,,1.0,0.01,101.7,14.04,88.43,21.55,19.58,22.37,20.32,6.54,point_6,24.375,-17.0,ESH
2014-08,47.68,0.0,,,1.0,0.02,101.46,15.29,92.64,22.13,20.9,23.18,21.31,6.59,point_6,24.375,-17.0,ESH
2014-09,36.83,0.0,,,1.0,0.04,101.56,15.62,89.83,23.0,21.26,23.66,22.19,6.0,point_6,24.375,-17.0,ESH
2014-10,25.94,0.0,,,1.0,0.01,101.53,14.88,85.61,22.99,20.43,24.63,21.62,4.95,point_6,24.375,-17.0,ESH
2014-11,32.41,0.0,,,1.0,0.88,101.55,13.0,79.12,22.06,18.26,23.86,20.65,5.87,point_6,24.375,-17.0,ESH
2014-12,42.36,0.0,,,1.0,0.12,102.13,10.43,72.87,19.95,14.91,21.51,18.4,5.98,point_6,24.375,-17.0,ESH
2014-13,41.95,0.0,,,1.0,0.13,101.73,12.59,84.13,20.45,17.65,24.63,16.62,6.18,point_6,24.375,-17.0,ESH
2015-01,47.76,0.0,,,1.0,0.05,102.28,9.44,74.34,18.08,13.4,19.36,16.29,7.47,point_6,24.375,-17.0,ESH
2015-02,51.4,0.0,,,1.0,0.2,102.03,9.6,77.57,17.63,13.65,18.51,16.69,6.71,point_6,24.375,-17.0,ESH
2015-03,44.86,0.0,,,1.0,0.04,101.86,10.23,81.76,17.79,14.58,20.92,16.95,6.86,point_6,24.375,-17.0,ESH
2015-04,48.99,0.0,,,1.0,0.02,101.75,10.74,82.56,18.37,15.35,19.28,17.53,6.35,point_6,24.375,-17.0,ESH
2015-05,51.06,0.0,,,1.0,0.01,101.63,12.52,88.31,19.7,17.71,20.64,18.89,6.26,point_6,24.375,-17.0,ESH
2015-06,54.96,0.0,,,1.0,0.07,101.75,13.13,88.45,20.47,18.51,21.75,19.68,6.05,point_6,24.375,-17.0,ESH
2015-07,53.35,0.0,,,1.0,0.0,101.44,15.12,93.48,21.8,20.72,23.23,20.32,6.52,point_6,24.375,-17.0,ESH
2015-08,38.69,0.0,,,1.0,0.25,101.46,15.32,90.6,22.52,20.93,26.52,21.71,6.48,point_6,24.375,-17.0,ESH
2015-09,28.1,0.0,,,1.0,0.07,101.56,15.48,90.56,22.73,21.11,24.2,21.33,5.39,point_6,24.375,-17.0,ESH
2015-10,29.59,0.0,,,1.0,0.63,101.55,14.92,82.62,23.63,20.48,25.55,22.36,4.14,point_6,24.375,-17.0,ESH
2015-11,49.05,0.0,,,1.0,0.17,101.95,12.89,81.04,21.58,18.16,23.03,18.15,6.13,point_6,24.375,-17.0,ESH
2015-12,33.67,0.0,,,1.0,0.08,102.17,10.84,77.77,19.54,15.54,21.26,18.31,5.18,point_6,24.375,-17.0,ESH
2015-13,44.29,0.0,,,1.0,0.13,101.78,12.52,84.09,20.32,17.51,26.52,16.29,6.13,point_6,24.375,-17.0,ESH
2016-01,22.25,0.0,,,1.0,0.0,102.12,11.32,82.28,19.31,16.22,20.92,18.07,6.05,point_6,24.375,-17.0,ESH
2016-02,55.99,0.0,,,1.0,0.19,102.26,10.55,81.06,18.42,15.1,19.63,16.48,7.24,point_6,24.375,-17.0,ESH
2016-03,46.08,0.0,,,1.0,0.03,101.88,10.25,81.17,17.92,14.63,19.29,16.78,6.37,point_6,24.375,-17.0,ESH
2016-04,44.66,0.0,,,1.0,0.04,101.65,10.98,81.06,18.98,15.65,20.25,17.66,5.45,point_6,24.375,-17.0,ESH
2016-05,45.29,0.0,,,1.0,0.03,101.72,11.56,79.86,20.07,16.5,21.16,18.91,5.69,point_6,24.375,-17.0,ESH
2016-06,41.92,0.0,,,1.0,0.0,101.7,13.62,89.09,20.93,19.08,21.97,19.99,6.31,point_6,24.375,-17.0,ESH
2016-07,57.65,0.0,,,1.0,0.01,101.45,14.75,92.03,21.63,20.3,23.26,19.97,6.62,point_6,24.375,-17.0,ESH
2016-08,43.55,0.0,,,1.0,0.01,101.38,15.9,94.25,22.48,21.53,23.65,21.29,5.9,point_6,24.375,-17.0,ESH
2016-09,43.45,0.0,,,1.0,0.03,101.64,15.01,91.65,22.04,20.63,22.89,21.07,6.82,point_6,24.375,-17.0,ESH
2016-10,37.66,0.0,,,1.0,0.24,101.48,14.24,86.24,22.15,19.74,23.09,21.34,4.29,point_6,24.375,-17.0,ESH
2016-11,60.17,0.0,,,1.0,0.23,101.65,12.59,81.39,21.09,17.76,22.97,19.37,4.71,point_6,24.375,-17.0,ESH
2016-12,47.7,0.0,,,1.0,0.86,101.99,11.02,76.1,20.08,15.69,21.7,17.25,5.88,point_6,24.375,-17.0,ESH
2016-13,45.53,0.0,,,1.0,0.14,101.74,12.65,84.68,20.42,17.74,23.65,16.48,5.94,point_6,24.375,-17.0,ESH
2017-01,36.51,0.0,,,1.0,0.08,102.0,9.86,73.66,18.9,14.05,20.88,17.52,5.39,point_6,24.375,-17.0,ESH
2017-02,16.73,0.0,,,1.0,0.02,101.93,10.52,79.82,18.61,15.05,19.73,17.65,5.95,point_6,24.375,-17.0,ESH
2017-03,38.1,0.0,,,1.0,0.07,101.72,10.52,79.46,18.66,14.99,22.06,17.52,6.65,point_6,24.375,-17.0,ESH
2017-04,32.31,0.0,,,1.0,0.02,101.51,12.13,85.03,19.8,17.19,21.9,18.02,4.63,point_6,24.375,-17.0,ESH
2017-05,44.98,0.0,,,1.0,0.04,101.58,12.89,83.86,21.01,18.18,21.83,19.61,5.71,point_6,24.375,-17.0,ESH
2017-06,43.47,0.0,,,1.0,0.03,101.52,13.98,88.64,21.41,19.45,22.31,20.35,5.8,point_6,24.375,-17.0,ESH
2017-07,44.64,0.0,,,1.0,0.01,101.52,14.69,90.01,21.96,20.24,23.15,21.17,6.39,point_6,24.375,-17.0,ESH
2017-08,35.01,0.0,,,1.0,0.03,101.38,15.84,92.75,22.67,21.45,23.86,21.76,5.61,point_6,24.375,-17.0,ESH
2017-09,40.2,0.0,,,1.0,0.25,101.57,15.23,89.66,22.62,20.85,23.66,21.89,6.22,point_6,24.375,-17.0,ESH
2017-10,29.85,0.0,,,1.0,0.18,101.65,14.54,85.44,22.72,20.09,25.9,21.15,5.21,point_6,24.375,-17.0,ESH
2017-11,40.68,0.0,,,1.0,0.05,101.58,12.99,80.98,21.71,18.27,23.33,19.96,4.23,point_6,24.375,-17.0,ESH
2017-12,36.21,0.0,,,1.0,0.04,102.22,10.16,72.12,19.64,14.36,21.67,17.6,7.02,point_6,24.375,-17.0,ESH
2017-13,36.56,0.0,,,1.0,0.07,101.68,12.78,83.45,20.81,17.85,25.9,17.52,5.73,point_6,24.375,-17.0,ESH
2018-01,32.91,0.0,,,1.0,0.02,102.2,10.29,77.62,18.73,14.73,20.2,17.13,6.78,point_6,24.375,-17.0,ESH
2018-02,46.24,0.0,,,1.0,0.34,101.73,9.69,76.03,18.04,13.73,19.21,16.86,6.16,point_6,24.375,-17.0,ESH
2018-03,34.26,0.0,,,1.0,0.08,101.82,11.27,84.33,18.8,16.1,20.07,17.06,6.44,point_6,24.375,-17.0,ESH
2018-04,33.75,0.0,,,1.0,0.04,101.77,11.03,83.48,18.61,15.75,19.15,17.75,5.97,point_6,24.375,-17.0,ESH
2018-05,30.45,0.0,,,1.0,0.02,101.74,11.08,81.91,18.99,15.84,19.83,17.9,5.76,point_6,24.375,-17.0,ESH
2018-06,31.47,0.0,,,1.0,0.01,101.78,12.48,89.58,19.45,17.71,20.91,18.08,6.17,point_6,24.375,-17.0,ESH
2018-07,42.88,0.0,,,1.0,0.0,101.54,13.79,93.02,20.41,19.27,21.27,19.84,7.15,point_6,24.375,-17.0,ESH
2018-08,40.39,0.0,,,1.0,0.01,101.44,15.0,93.57,21.65,20.59,23.03,20.61,5.68,point_6,24.375,-17.0,ESH
2018-09,34.07,0.0,,,1.0,0.02,101.49,14.98,91.66,21.98,20.57,24.34,20.83,6.13,point_6,24.375,-17.0,ESH
2018-10,45.39,0.0,,,1.0,1.15,101.58,14.57,87.09,22.36,20.09,23.6,19.99,4.41,point_6,24.375,-17.0,ESH
2018-11,21.7,0.0,,,1.0,0.05,101.77,12.01,78.82,20.89,17.07,22.38,19.64,5.42,point_6,24.375,-17.0,ESH
2018-12,15.84,0.0,,,1.0,0.02,102.05,11.19,78.71,19.83,16.01,22.41,17.89,5.75,point_6,24.375,-17.0,ESH
2018-13,34.11,0.0,,,1.0,0.15,101.74,12.28,84.65,19.98,17.29,24.34,16.86,5.98,point_6,24.375,-17.0,ESH
2019-01,37.34,0.0,,,1.0,0.07,102.09,9.55,73.66,18.39,13.58,20.37,16.93,5.9,point_6,24.375,-17.0,ESH
2019-02,19.59,0.0,,,1.0,0.01,101.99,10.14,78.57,18.3,14.48,20.35,16.72,5.6,point_6,24.375,-17.0,ESH
2019-03,30.79,0.0,,,1.0,0.01,101.85,10.86,84.39,18.23,15.55,19.39,17.55,6.2,point_6,24.375,-17.0,ESH
2019-04,34.1,0.0,,,1.0,0.02,101.7,10.97,81.45,18.91,15.68,19.59,18.02,5.6,point_6,24.375,-17.0,ESH
2019-05,49.23,0.0,,,1.0,0.01,101.52,12.25,86.79,19.63,17.36,20.56,18.57,5.38,point_6,24.375,-17.0,ESH
2019-06,22.35,0.0,,,1.0,0.0,101.75,13.22,87.05,20.82,18.59,22.0,19.73,5.59,point_6,24.375,-17.0,ESH
2019-07,41.94,0.0,,,1.0,0.0,101.53,14.14,92.08,20.98,19.66,21.7,20.44,6.8,point_6,24.375,-17.0,ESH
2019-08,33.53,0.0,,,1.0,0.39,101.38,15.19,92.96,21.95,20.78,23.16,20.76,6.32,point_6,24.375,-17.0,ESH
2019-09,35.38,0.0,,,1.0,0.01,101.56,14.97,91.33,22.05,20.59,22.95,21.35,6.73,point_6,24.375,-17.0,ESH
2019-10,38.26,0.0,,,1.0,0.89,101.6,14.09,88.84,21.52,19.58,23.76,20.21,5.98,point_6,24.375,-17.0,ESH
2019-11,31.22,0.0,,,1.0,0.05,101.77,12.49,86.48,20.01,17.68,21.75,18.09,5.59,point_6,24.375,-17.0,ESH
2019-12,26.23,0.0,,,1.0,0.01,101.95,11.22,82.59,19.1,16.06,20.16,18.14,5.67,point_6,24.375,-17.0,ESH
2019-13,33.33,0.0,,,1.0,0.12,101.73,12.42,85.52,19.99,17.47,23.76,16.72,5.95,point_6,24.375,-17.0,ESH
2020-01,28.47,0.0,,,1.0,0.07,102.23,9.58,74.64,18.25,13.64,21.37,16.94,6.06,point_6,24.375,-17.0,ESH
2020-02,36.17,0.0,,,1.0,0.02,101.99,11.13,84.76,18.6,15.94,21.66,17.27,6.32,point_6,24.375,-17.0,ESH
2020-03,33.24,0.0,,,1.0,0.17,101.76,10.76,82.66,18.39,15.36,20.7,17.38,5.82,point_6,24.375,-17.0,ESH
2020-04,17.85,0.0,,,1.0,0.0,101.76,11.68,83.12,19.61,16.66,20.8,18.16,5.64,point_6,24.375,-17.0,ESH
2020-05,22.6,0.0,,,1.0,0.0,101.69,12.73,85.53,20.51,17.99,21.65,19.37,5.89,point_6,24.375,-17.0,ESH
2020-06,58.91,0.0,,,1.0,0.14,101.69,13.99,88.37,21.52,19.51,23.46,20.09,6.1,point_6,24.375,-17.0,ESH
2020-07,61.73,0.0,,,1.0,0.01,101.26,14.85,95.32,21.16,20.4,22.8,20.33,6.38,point_6,24.375,-17.0,ESH
2020-08,34.99,0.0,,,1.0,0.0,101.27,15.23,93.07,21.97,20.82,23.26,21.15,6.5,point_6,24.375,-17.0,ESH
2020-09,48.74,0.0,,,1.0,0.08,101.42,15.43,92.23,22.36,21.04,24.25,21.21,6.31,point_6,24.375,-17.0,ESH
2020-10,37.62,0.0,,,1.0,0.71,101.68,14.35,86.89,22.18,19.9,24.21,20.57,5.76,point_6,24.375,-17.0,ESH
2020-11,52.09,0.0,,,1.0,0.1,101.73,12.71,82.46,21.07,17.93,22.44,19.23,4.95,point_6,24.375,-17.0,ESH
2020-12,38.33,0.0,,,1.0,0.12,101.86,11.48,79.85,19.99,16.4,21.21,18.67,5.01,point_6,24.375,-17.0,ESH
2020-13,39.23,0.0,,,1.0,0.12,101.69,12.83,85.74,20.47,17.97,24.25,16.94,5.9,point_6,24.375,-17.0,ESH
2021-01,41.87,0.0,,,1.0,0.08,102.02,10.85,78.85,19.27,15.43,20.78,17.8,6.53,point_6,24.375,-17.0,ESH
